"listing_value","tweets_Name","tweets_Date","tweets_Text","tweets_Retweets","tweets_Likes","tweets_Replies","tweets_Images","tweets_imageURL","tweets_hrefURL","remove"
"","CNN Breaking News","Feb 21, 2011","deputy ambassador to U.N. says Gadhafi has declared war on Libyan people, is committing genocide. http://on.cnn.com/emQH5v","3K","152","1","","","","1"
"","CNN Breaking News","Feb 21, 2011","U.S. State Dept. orders family members of U.S. Embassy employees, non-emergency personnel to leave Libya. http://on.cnn.com/emQH5v","162","11","","","","","1"
"","CNN Breaking News","Feb 21, 2011","won't host F1 Grand Prix race so country can focus on ""national dialogue.""","209","14","1","","","","1"
"","CNN Breaking News","Feb 21, 2011","authorities freeze assets of Mubarak and his family, state-run media report. http://on.cnn.com/eLXK7V","162","10","","","","","1"
"","CNN Breaking News","Feb 21, 2011","Oil prices jump as protests in Middle East, N. Africa intensify. http://on.cnn.com/gN2y2k","212","10","","","","","1"
"","CNN Breaking News","Feb 21, 2011","protests. http://on.cnn.com/hvvADg","130","11","","","","","1"
"","CNN Breaking News","Feb 21, 2011","capital ransack HQ of state TV, set fire to gov't building, according to media reports. http://on.cnn.com/fXwvbv","209","20","","","","","1"
"","CNN Breaking News","Feb 21, 2011","U.S. Navy warship, helicopters trailing yacht believed to hold hijacked Americans, military source says. http://on.cnn.com/eWZUna","95","13","","","","","1"
"","CNN Breaking News","Feb 21, 2011","continue http://on.cnn.com/egqX6x","107","13","","","","","1"
"","CNN Breaking News","Feb 20, 2011","'s army has been told to restore security ""at any price"" http://on.cnn.com/ge2mrQ","282","19","","","","","1"
"","CNN Breaking News","Feb 20, 2011","warns the country faces ""civil war"" if protesters continue http://on.cnn.com/ge2mrQ","181","14","","","","","1"
"","CNN Breaking News","Feb 20, 2011","driver in history to win the Daytona 500 http://on.cnn.com/fMVmH3","190","23","","","","","1"
"","CNN Breaking News","Feb 20, 2011","in hands of protesters and their military allies http://on.cnn.com/ge2mrQ","197","14","","","","","1"
"","CNN Breaking News","Feb 20, 2011","Libya's ambassador to Arab League resigns saying he can't be part of regime that kills innocent people http://on.cnn.com/ge2mrQ","518","43","","","","","1"
"","CNN Breaking News","Feb 20, 2011","53 killed in 72 hours in Ciudad Juarez, Mexico, official says. http://on.cnn.com/gh9QtL","389","19","","","","","1"
"","CNN Breaking News","Feb 20, 2011",", use car with explosives. Security forces fire on protesters. http://on.cnn.com/hRKjB2","134","12","","","","","1"
"","CNN Breaking News","Feb 20, 2011","Afghan governor: 22 women, 26 boys among dead in military operation. http://on.cnn.com/feho2F","97","6","","","","","1"
"","CNN Breaking News","Feb 20, 2011",", has risen to 97 since Saturday afternoon, 2 medical sources say. http://on.cnn.com/hRKjB2","174","11","","","","","1"
"","CNN Breaking News","Feb 19, 2011","Pakistan court reissues arrest warrant for former President Musharraf. http://on.cnn.com/gOfGMT","100","13","","","","","1"
"","CNN Breaking News","Feb 19, 2011","protests. http://on.cnn.com/ebD7Xj","196","12","","","","","1"
"","CNN Breaking News","Feb 19, 2011","protest clashes. http://on.cnn.com/i5Hzdv","104","6","","","","","1"
"","CNN Breaking News","Feb 19, 2011","journalists charged with espionage. http://on.cnn.com/eJDWyJ","76","12","","","","","1"
"","CNN Breaking News","Feb 19, 2011","crown prince tells CNN protesters can stay in Pearl Roundabout, government wiling to talk. http://on.cnn.com/fgLM9X","171","17","","","","","1"
"","CNN Breaking News","Feb 19, 2011",", doctor who witnessed incident tells CNN. http://on.cnn.com/dURGUr","507","25","","","","","1"
"","CNN Breaking News","Feb 19, 2011","after police withdraw. http://on.cnn.com/fgLM9X","146","19","","","","","1"
"","CNN Breaking News","Feb 19, 2011","U.S. House approves $60 billion in federal spending cuts. http://on.cnn.com/hTwSF4","108","18","","","","","1"
"","CNN Breaking News","Feb 19, 2011","journalists charged with espionage. http://on.cnn.com/eJDWyJ","76","12","","","","","1"
"","CNN Breaking News","Feb 19, 2011","crown prince tells CNN protesters can stay in Pearl Roundabout, government wiling to talk. http://on.cnn.com/fgLM9X","171","17","","","","","1"
"","CNN Breaking News","Feb 19, 2011",", doctor who witnessed incident tells CNN. http://on.cnn.com/dURGUr","507","25","","","","","1"
"","CNN Breaking News","Feb 19, 2011","after police withdraw. http://on.cnn.com/fgLM9X","146","19","","","","","1"
"","CNN Breaking News","Feb 19, 2011","U.S. House approves $60 billion in federal spending cuts. http://on.cnn.com/hTwSF4","108","18","","","","","1"
"","CNN Breaking News","Feb 19, 2011","pirates seize yacht with four Americans onboard, according to U.S. military. http://on.cnn.com/gkT4RN","158","16","","","","","1"
"","CNN Breaking News","Feb 19, 2011","NASA plans Thursday launch of space shuttle Discovery on its final flight http://on.cnn.com/eVzXW2","227","35","","","","","1"
"","CNN Breaking News","Feb 18, 2011","U.S. vetoes Security Council resolution declaring Israeli settlements illegal http://on.cnn.com/g25tiW","142","16","","","","","1"
"","CNN Breaking News","Feb 18, 2011","Stocks finish week at multiyear highs; Dow posts 8th straight weekly gain http://on.cnn.com/g1QA1J","85","10","","","","","1"
"","CNN Breaking News","Feb 18, 2011","House votes to halt spending for Planned Parenthood, new health care law for fiscal year http://on.cnn.com/fWKEhP","250","13","","","","","1"
"","CNN Breaking News","Feb 18, 2011","Adoptive father of twins pleads not guilty in Florida attempted murder case. http://on.cnn.com/ekcGmm","34","8","","","","","1"
"","CNN Breaking News","Feb 18, 2011","Egypt to let 2 Iranian warships cross through Suez Canal. http://on.cnn.com/dMsvqp","115","16","","","","","1"
"","CNN Breaking News","Feb 18, 2011",". http://on.cnn.com/g1vssT","228","12","","","","","1"
"","CNN Breaking News","Feb 18, 2011","capital, ambulance worker tells CNN. http://on.cnn.com/fxM61a","110","4","","","","","1"
"","CNN Breaking News","Feb 18, 2011","capital, witnesses say. http://on.cnn.com/gJ8Flb","77","6","","","","","1"
"","CNN Breaking News","Feb 18, 2011","Police official: 1 dead, 43 wounded when grenade thrown into crowd in Taiz, Yemen. http://on.cnn.com/hv3sxB","91","5","","","","","1"
"","CNN Breaking News","Feb 18, 2011","Grenade thrown at demonstrators in Taiz, Yemen, injuring 22, journalists and witnesses say. http://on.cnn.com/hv3sxB","141","12","","","","","1"
"","CNN Breaking News","Feb 18, 2011","13 killed in Mexican border city in less than 24 hours http://on.cnn.com/gMcSVB","165","16","","","","","1"
"","CNN Breaking News","Feb 18, 2011","http://on.cnn.com/gJ8Flb","75","12","","","","","1"
"","CNN Breaking News","Feb 18, 2011","Attempted murder charge for man whose dead daughter, burned son were found in his truck http://on.cnn.com/gSAzRs","83","16","","","","","1"
"","CNN Breaking News","Feb 17, 2011","FBI complains communication technology outpacing its ability to wiretap http://on.cnn.com/eOpKwF","200","44","","","","","1"
"","CNN Breaking News","Feb 17, 2011","Iran requests Suez passage for warships, putting Egypt in awkward position with Israel http://on.cnn.com/ggpfl6","160","15","","","","","1"
"","CNN Breaking News","Feb 17, 2011","More than 100 docs, nurses, health-care execs caught in Medicare fraud net http://on.cnn.com/graVs6","178","25","","","","","1"
"","CNN Breaking News","Feb 17, 2011","Florida high-school hoops team with foreign-born player tossed from playoffs http://on.cnn.com/hsokLG","56","8","","","","","1"
"","CNN Breaking News","Feb 17, 2011","media says http://on.cnn.com/eNZjRS","97","9","","","","","1"
"","CNN Breaking News","Feb 17, 2011","14 missing Dem lawmakers hold up vote on Wisconsin ""Budget Repair Bill"" http://on.cnn.com/eYzkjw","107","6","","","","","1"
"","CNN Breaking News","Feb 17, 2011","detention center ""very low."" http://on.cnn.com/edTvov","59","11","","","","","1"
"","CNN Breaking News","Feb 17, 2011","University tree-poisoning case. http://on.cnn.com/gyYMVV","141","17","","","","","1"
"","CNN Breaking News","Feb 17, 2011","protests ""deeply troubling."" http://on.cnn.com/hOFbRf","71","7","","","","","1"
"","CNN Breaking News","Feb 17, 2011","protests. http://on.cnn.com/gxA2QH","150","12","","","","","1"
"","CNN Breaking News","Feb 17, 2011","USGS: 3.8-magnitude earthquake strikes central Arkansas. http://on.cnn.com/gHxIMw","201","20","","","","","1"
"","CNN Breaking News","Feb 17, 2011","explosions. http://on.cnn.com/feOZa5","94","6","","","","","1"
"","CNN Breaking News","Feb 17, 2011","military camp. http://on.cnn.com/hMCozA","58","10","","","","","1"
"","CNN Breaking News","Feb 17, 2011","teachers give labor bill an 'F' http://on.cnn.com/eK7pUn","188","31","","","","","1"
"","CNN Breaking News","Feb 17, 2011","capital, at least 3 protesters dead http://on.cnn.com/hOFbRf","95","10","","","","","1"
"","CNN Breaking News","Feb 17, 2011","At least 2 dead after Bahraini police move on protesters, emergency workers say http://on.cnn.com/hh5izY","94","9","","","","","1"
"","CNN Breaking News","Feb 17, 2011","Tear gas being used on protesters in Manama, Bahrain, CNN's Nic Robertson reports http://on.cnn.com/hh5izY","159","13","","","","","1"
"","CNN Breaking News","Feb 17, 2011","Police said to be moving toward Pearl Roundabout in Bahrain, where protesters are gathered http://on.cnn.com/hh5izY","93","13","","","","","1"
"","CNN Breaking News","Feb 16, 2011","United Airlines' 96 Boeing 757s back in service after required maintenance http://on.cnn.com/hza08g","45","8","","","","","1"
"","CNN Breaking News","Feb 16, 2011","Stocks finish at 2-year high; S&P closes at more than double its 3/6/2009 meltdown http://on.cnn.com/hlULQM","128","7","","","","","1"
"","CNN Breaking News","Feb 16, 2011","Massachusetts Sen. Scott says he was sexually abused at age 10 http://on.cnn.com/idkn3c","60","16","","","","","1"
"","CNN Breaking News","Feb 16, 2011","House votes to strip $450 million from program to build new F-35 engine http://on.cnn.com/dPyIAy","73","16","","","","","1"
"","CNN Breaking News","Feb 16, 2011","1 of 3 U.S. deputy marshals shot serving warrant in W. Virginia has died, spokesman says. http://on.cnn.com/gHkXuJ","69","11","","","","","1"
"","CNN Breaking News","Feb 16, 2011","Bruno Mars accepts deal to avoid prosecution on drug charge. http://on.cnn.com/h4aAhc","331","34","","","","","1"
"","CNN Breaking News","Feb 16, 2011","Dozens arrested in health care fraud bust, sources say. http://on.cnn.com/dH36Db","67","18","","","","","1"
"","CNN Breaking News","Feb 16, 2011","House votes to strip $450 million from program to build new F-35 engine http://on.cnn.com/dPyIAy","73","16","","","","","1"
"","CNN Breaking News","Feb 16, 2011","1 of 3 U.S. deputy marshals shot serving warrant in W. Virginia has died, spokesman says. http://on.cnn.com/gHkXuJ","69","11","","","","","1"
"","CNN Breaking News","Feb 16, 2011","Bruno Mars accepts deal to avoid prosecution on drug charge. http://on.cnn.com/h4aAhc","331","34","","","","","1"
"","CNN Breaking News","Feb 16, 2011","Dozens arrested in health care fraud bust, sources say. http://on.cnn.com/dH36Db","67","18","","","","","1"
"","CNN Breaking News","Feb 16, 2011","New York court sentences Somali pirate to almost 34 years in prison. http://on.cnn.com/gV3hjc","63","9","","","","","1"
"","CNN Breaking News","Feb 16, 2011",", witnesses report. http://on.cnn.com/el0wQQ","76","9","","","","","1"
"","CNN Breaking News","Feb 16, 2011","3 U.S. marshals shot while serving warrant in Elkins, West Virginia. http://on.cnn.com/gHkXuJ","88","4","","","","","1"
"","CNN Breaking News","Feb 16, 2011","Cycling legend Lance Armstrong announces retirement. http://on.cnn.com/gWJoHO","357","25","","","","","1"
"","CNN Breaking News","Feb 16, 2011","Florida governor won't take federal funds for high-speed rail. http://on.cnn.com/hwEyxa","103","12","","","","","1"
"","CNN Breaking News","Feb 16, 2011","Libyans clash with police over detained lawyer, source says. http://on.cnn.com/g08qGf","57","8","","","","","1"
"","CNN Breaking News","Feb 16, 2011","Kennel Club Dog Show. http://on.cnn.com/hSOAKX","115","29","","","","","1"
"","CNN Breaking News","Feb 16, 2011","United Airlines grounds 96 Boeing 757s, forcing flight delays, cancellations http://on.cnn.com/g6JXco","140","15","","","","","1"
"","CNN Breaking News","Feb 16, 2011","One of 2 ICE agents shot in Mexico has died, U.S. and Mexican officials say http://on.cnn.com/eEEclg","104","10","","","","","1"
"","CNN Breaking News","Feb 16, 2011","2 ICE agents shot and ""seriously wounded"" in Mexico http://on.cnn.com/eU61zh","76","9","","","","","1"
"","CNN Breaking News","Feb 15, 2011","6 fired from Philadelphia clinic accused of doing ""botched and illegal abortions"" http://on.cnn.com/ef77xg","148","20","","","","","1"
"","CNN Breaking News","Feb 15, 2011","Stocks end lower after a disappointing report on retail sales http://on.cnn.com/dHMEcg","48","3","","","","","1"
"","CNN Breaking News","Feb 15, 2011","Ecuador court orders Chevron to pay Amazon residents $8.64B for polluting http://on.cnn.com/fUxXXJ","205","22","","","","","1"
"","CNN Breaking News","Feb 15, 2011","urges Pakistan to free jailed U.S. diplomat. http://on.cnn.com/g7Q1nx","52","8","","","","","1"
"","CNN Breaking News","Feb 15, 2011","3-time Tour de France winner Alberto Contador cleared of doping charge, his office says. http://on.cnn.com/hIl91a","56","4","","","","","1"
"","CNN Breaking News","Feb 15, 2011","Amanda Knox's parents accused of libeling Italian police. http://on.cnn.com/hBwDoq","24","6","","","","","1"
"","CNN Breaking News","Feb 15, 2011",": U.S. ultimately needs to rein in Medicare, Medicaid costs. http://on.cnn.com/frd0G0","55","11","","","","","1"
"","CNN Breaking News","Feb 15, 2011","Israel closes embassies over terror fears. http://on.cnn.com/iecMWD","98","12","","","","","1"
"","CNN Breaking News","Feb 15, 2011","Source: Veteran diplomat Marc Grossman to be Afghanistan, Pakistan special envoy http://on.cnn.com/e0UFDw","37","9","","","","","1"
"","CNN Breaking News","Feb 15, 2011","NFL files complaint against players association http://on.cnn.com/dXmFBt","106","18","","","","","1"
"","CNN Breaking News","Feb 15, 2011","House votes to extend some provisions of Patriot Act http://on.cnn.com/ec5Pzj","45","16","","","","","1"
"","CNN Breaking News","Feb 14, 2011",", education would get $4.5 billion more http://on.cnn.com/gfOc1L","207","16","","","","","1"
"","CNN Breaking News","Feb 14, 2011","media reports http://on.cnn.com/hko6TU","180","5","","","","","1"
"","CNN Breaking News","Feb 14, 2011","Stocks end flat as investors take in Obama's $3.7 trillion budget plan http://on.cnn.com/euWvMr","43","7","","","","","1"
"","CNN Breaking News","Feb 14, 2011","Lockdown lifted at Middle Tennessee State Univ; shooting suspect in custody http://on.cnn.com/eihfdG","106","7","","","","","1"
"","CNN Breaking News","Feb 14, 2011","Company recalls 800,000 child safety seats. http://bit.ly/gwZg3h","166","14","","","","","1"
"","CNN Breaking News","Feb 14, 2011","Middle Tennessee State University on lockdown after student shot, school spokesman says. http://on.cnn.com/hi1s6J","351","11","","","","","1"
